date,league,home,away,market,selection,line,odds_open,stake,result,pnl,equity,p_model,p_mkt
2025-05-18,E0,Arsenal,Newcastle,1X2,D,,3.7,5.974429533021197,LOSS,-5.974429533021197,506.6093985236141,0.48290470242500305,0.256578947368421
2025-05-18,SP1,Osasuna,Espanol,1X2,D,,3.3,8.010261347452206,LOSS,-8.010261347452206,498.5991371761619,0.578533947467804,0.2834410740924913
2025-05-18,SP1,Mallorca,Getafe,1X2,D,,3.2,8.625837141837252,LOSS,-8.625837141837252,489.97330003432467,0.6098462343215942,0.29745042492917845
2025-05-18,I1,Fiorentina,Bologna,1X2,H,,2.75,18.821299534781136,WIN,32.93727418586699,522.9105742201916,0.974750816822052,0.34285714285714286
2025-05-18,SP1,Barcelona,Villarreal,OU2.5,Under,2.5,3.2,3.9646715775354866,LOSS,-3.9646715775354866,518.9459026426562,0.4428144286965538,0.2982456140350877
2025-05-18,SP1,Ath Madrid,Betis,AH,Home,-0.5,1.93,5.180798023996934,WIN,4.818142162317148,523.7640448049733,0.7105591433536929,
2025-05-18,E0,Brentford,Fulham,AH,Home,-0.5,1.95,6.165864513628589,LOSS,-6.165864513628589,517.5981802913448,0.7422278378602671,
2025-05-18,SP1,Sociedad,Girona,1X2,D,,3.1,11.554866640063137,LOSS,-11.554866640063137,506.0433136512816,0.7006485462188721,0.3059701492537313
2025-05-19,E0,Brighton,Liverpool,1X2,D,,3.75,6.091631917656323,LOSS,-6.091631917656323,499.95168173362526,0.48735907673835754,0.25170404030425764
2025-05-20,E0,Crystal Palace,Wolves,1X2,D,,3.3,7.928855591895827,LOSS,-7.928855591895827,492.0228261417294,0.579365611076355,0.2858844550327576
2025-05-20,E0,Man City,Bournemouth,AH,Home,-1.0,1.91,6.5097836816754615,WIN,5.923903150324669,497.9467292920541,0.775704606732884,
2025-05-23,SP1,Betis,Valencia,AH,Home,-0.5,1.95,6.651562687906874,WIN,6.31898455351153,504.26571384556564,0.7731298759400421,
2025-05-23,I1,Como,Inter,1X2,D,,4.2,13.720990202587744,LOSS,-13.720990202587744,490.5447236429779,0.7563779354095459,0.2280265339966832
2025-05-24,SP1,Vallecano,Mallorca,1X2,A,,6.25,7.716745621731091,LOSS,-7.716745621731091,482.8279780212468,0.4903504252433777,0.1521360843779964
2025-05-24,SP1,Getafe,Celta,OU2.5,Over,2.5,2.1,1.733624493024086,WIN,1.906986942326495,484.7349649635733,0.5232097595321881,0.4516971279373368
2025-05-24,SP1,Alaves,Osasuna,1X2,D,,3.2,5.690821073478485,WIN,12.519806361652668,497.254771325226,0.5142824053764343,0.2974683544303798
2025-05-24,SP1,Leganes,Valladolid,AH,Home,-1.5,1.95,11.611790760011342,WIN,11.031201222010774,508.2859725472368,0.9678811050092115,
2025-05-24,SP1,Espanol,Las Palmas,1X2,D,,4.75,9.976031276909488,LOSS,-9.976031276909488,498.3099412703273,0.5978975296020508,0.19857900890367836
2025-05-24,SP1,Real Madrid,Sociedad,1X2,D,,5.0,9.147369732116617,LOSS,-9.147369732116617,489.16257153821067,0.567135751247406,0.18902314151136598
2025-05-24,I1,Bologna,Genoa,1X2,D,,4.5,8.984632037130448,LOSS,-8.984632037130448,480.17793950108023,0.579365611076355,0.21052631578947367
2025-05-25,E0,Man United,Aston Villa,1X2,D,,4.2,6.368570938329147,LOSS,-6.368570938329147,473.8093685627511,0.49072265625,0.22519656132407379
2025-05-25,E0,Nott'm Forest,Chelsea,1X2,A,,2.2,4.503015211659077,WIN,5.403618253990894,479.212986816742,0.7137414813041687,0.4310344827586207
2025-05-25,E0,Newcastle,Everton,AH,Home,-1.5,1.93,10.115670344899684,WIN,9.407573420756705,488.6205602374987,0.9250010151926097,
2025-05-25,E0,Wolves,Brentford,OU2.5,Under,2.5,2.5,2.372877183917381,WIN,3.559315775876071,492.1798760133748,0.47284416714159616,0.3796526054590571
